label,message,label_id,char_count,word_count,digit_count,has_currency,has_long_number,normalized_message
ham,Ic. There are a lotta childporn cars then.,0,42,8,0,False,False,ic. there are a lotta childporn cars then.
ham,Hi juan. Im coming home on fri hey. Of course i expect a welcome party and lots of presents. Ill phone u when i get back. Loads of love nicky x x x x x x x x x,0,159,39,0,False,False,hi juan. im coming home on fri hey. of course i expect a welcome party and lots of presents. ill phone u when i get back. loads of love nicky x x x x x x x x x
ham,God's love has no limit. God's grace has no measure. God's power has no boundaries. May u have God's endless blessings always in ur life...!! Gud ni8,0,149,27,1,False,False,god's love has no limit. god's grace has no measure. god's power has no boundaries. may u have god's endless blessings always in ur life...!! gud ni8
spam,"URGENT!! Your 4* Costa Del Sol Holiday or £5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Cost£1.50/pm, Max10mins",1,159,23,26,True,True,"urgent!! your 4* costa del sol holiday or £5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, cost£1.50/pm, max10mins"
ham,"""CHEERS U TEX MECAUSE U WEREBORED! YEAH OKDEN HUNNY R UIN WK SAT?SOUNDS LIKEYOUR HAVIN GR8FUN J! KEEP UPDAT COUNTINLOTS OF LOVEME XXXXX.""",0,138,23,1,False,False,"""cheers u tex mecause u werebored! yeah okden hunny r uin wk sat?sounds likeyour havin gr8fun j! keep updat countinlots of loveme xxxxx."""
ham,I AM AT A PARTY WITH ALEX NICHOLS,0,33,8,0,False,False,i am at a party with alex nichols
ham,K..k:)how much does it cost?,0,28,5,0,False,False,k..k:)how much does it cost?
ham,"Just arrived, see you in a couple days &lt;3",0,44,9,1,False,False,"just arrived, see you in a couple days &lt;3"
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there.",0,156,32,1,False,False,"as i entered my cabin my pa said, '' happy b'day boss !!''. i felt special. she askd me 4 lunch. after lunch she invited me to her apartment. we went there."
ham,Yes but can we meet in town cos will go to gep and then home. You could text at bus stop. And don't worry we'll have finished by march … ish!,0,141,31,0,False,False,yes but can we meet in town cos will go to gep and then home. you could text at bus stop. and don't worry we'll have finished by march … ish!
ham,My battery is low babe,0,22,5,0,False,False,my battery is low babe
ham,Wat time u finish ur lect today?,0,32,7,0,False,False,wat time u finish ur lect today?
ham,"I wake up long ago already... Dunno, what other thing?",0,54,10,0,False,False,"i wake up long ago already... dunno, what other thing?"
ham,At 7 we will go ok na.,0,22,7,1,False,False,at 7 we will go ok na.
ham,Lmao you know me so well...,0,27,6,0,False,False,lmao you know me so well...
ham,Hope you are having a great day.,0,32,7,0,False,False,hope you are having a great day.
ham,Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,0,122,27,2,False,False,sorry i now then c ur msg... yar lor so poor thing... but only 4 one night... tmr u'll have a brand new room 2 sleep in...
ham,Is there any training tomorrow?,0,31,5,0,False,False,is there any training tomorrow?
ham,"What will we do in the shower, baby?",0,36,8,0,False,False,"what will we do in the shower, baby?"
spam,XCLUSIVE@CLUBSAISAI 2MOROW 28/5 SOIREE SPECIALE ZOUK WITH NICHOLS FROM PARIS.FREE ROSES 2 ALL LADIES !!! info: 07946746291/07880867867 ,1,135,17,27,False,True,xclusive@clubsaisai 2morow 28/5 soiree speciale zouk with nichols from paris.free roses 2 all ladies !!! info: 07946746291/07880867867
ham,You do got a shitload of diamonds though,0,40,8,0,False,False,you do got a shitload of diamonds though
ham,My exam is for february 4. Wish you a great day.,0,48,11,1,False,False,my exam is for february 4. wish you a great day.
ham,And now electricity just went out fml.,0,38,7,0,False,False,and now electricity just went out fml.
ham,You please give us connection today itself before  &lt;DECIMAL&gt;  or refund the bill,0,86,13,0,False,False,you please give us connection today itself before &lt;decimal&gt; or refund the bill
ham,Tmr timin still da same wat cos i got lesson until 6...,0,55,12,1,False,False,tmr timin still da same wat cos i got lesson until 6...
ham,Mark works tomorrow. He gets out at 5. His work is by your house so he can meet u afterwards.,0,93,20,1,False,False,mark works tomorrow. he gets out at 5. his work is by your house so he can meet u afterwards.
ham,"Call me. I m unable to cal. Lets meet bhaskar, and deep",0,55,12,0,False,False,"call me. i m unable to cal. lets meet bhaskar, and deep"
ham,"Hey. What happened? U switch off ur cell d whole day. This isnt good. Now if u do care, give me a call tomorrow.",0,112,24,0,False,False,"hey. what happened? u switch off ur cell d whole day. this isnt good. now if u do care, give me a call tomorrow."
ham,One day a crab was running on the sea shore..The waves came n cleared the footprints of the crab.. Crab asked: being my frnd y r u clearing my beautiful footprints? Waves replied: A fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) GUD nyt..,0,295,56,0,False,False,one day a crab was running on the sea shore..the waves came n cleared the footprints of the crab.. crab asked: being my frnd y r u clearing my beautiful footprints? waves replied: a fox was following ur footprints to catch you! thats y i cleared it off:) frndsship never lets u dwn :-) gud nyt..
ham,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",0,61,14,0,False,False,"hmm ok, i'll stay for like an hour cos my eye is really sore!"
ham,Slaaaaave ! Where are you ? Must I summon you to me all the time now ? Don't you wish to come to me on your own anymore?,0,120,28,0,False,False,slaaaaave ! where are you ? must i summon you to me all the time now ? don't you wish to come to me on your own anymore?
ham,I wait 4 ü inside da car park...,0,32,8,1,False,False,i wait 4 ü inside da car park...
ham,"Ya, told..she was asking wats matter?",0,37,6,0,False,False,"ya, told..she was asking wats matter?"
ham,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",0,124,25,0,False,False,"yeah, probably but not sure. ilol let u know, but personally i wuldnt bother, then again if ur goin to then i mite as well!!"
ham,Yo! Howz u? girls never rang after india. L,0,43,9,0,False,False,yo! howz u? girls never rang after india. l
spam,"Thanks for your ringtone order, ref number K718. Your mobile will be charged £4.50. Should your tone not arrive please call customer services on 09065069120",1,156,25,17,True,True,"thanks for your ringtone order, ref number k718. your mobile will be charged £4.50. should your tone not arrive please call customer services on 09065069120"
ham,And of course you should make a stink!,0,38,8,0,False,False,and of course you should make a stink!
ham,Hey what are you doing. Y no reply pa..,0,39,9,0,False,False,hey what are you doing. y no reply pa..
ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-),0,149,24,0,False,False,height of recycling: read twice- people spend time for earning money and the same money is spent for spending time!;-) good morning.. keep smiling:-)
ham,I called but no one pick up e phone. I ask both of them already they said ok.,0,77,18,0,False,False,i called but no one pick up e phone. i ask both of them already they said ok.
ham,Jus ans me lar. U'll noe later.,0,31,7,0,False,False,jus ans me lar. u'll noe later.
ham,Audrie lousy autocorrect,0,24,3,0,False,False,audrie lousy autocorrect
ham,Yeah confirmed for you staying at  that weekend,0,47,8,0,False,False,yeah confirmed for you staying at that weekend
ham,"Hiya, sorry didn't hav signal. I haven't seen or heard from and neither has, which is unusual in itself! I'll put on the case and get him to sort it out! Hugs and snogs.",0,169,34,0,False,False,"hiya, sorry didn't hav signal. i haven't seen or heard from and neither has, which is unusual in itself! i'll put on the case and get him to sort it out! hugs and snogs."
ham,Going to join tomorrow.,0,23,4,0,False,False,going to join tomorrow.
ham,"Do whatever you want. You know what the rules are. We had a talk earlier this week about what had to start happening, you showing responsibility. Yet, every week it's can i bend the rule this way? What about that way? Do whatever. I'm tired of having thia same argument with you every week. And a  &lt;#&gt;  movie DOESNT inlude the previews. You're still getting in after 1.",0,375,68,1,False,False,"do whatever you want. you know what the rules are. we had a talk earlier this week about what had to start happening, you showing responsibility. yet, every week it's can i bend the rule this way? what about that way? do whatever. i'm tired of having thia same argument with you every week. and a &lt;#&gt; movie doesnt inlude the previews. you're still getting in after 1."
ham,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care.",0,67,13,1,False,False,"swhrt how u dey,hope ur ok, tot about u 2day.love n miss.take care."
ham,"I'm back, lemme know when you're ready",0,38,7,0,False,False,"i'm back, lemme know when you're ready"
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",0,155,22,0,False,False,"house-maid is the murderer, coz the man was murdered on &lt;#&gt; th january.. as public holiday all govt.instituitions are closed,including post office.."
ham,dont make ne plans for nxt wknd coz she wants us to come down then ok,0,69,16,0,False,False,dont make ne plans for nxt wknd coz she wants us to come down then ok
spam,Congratulations ur awarded either £500 of CD gift vouchers & Free entry 2 our £100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16,1,150,25,19,True,True,congratulations ur awarded either £500 of cd gift vouchers & free entry 2 our £100 weekly draw txt music to 87066 tncs www.ldew.com 1 win150ppmx3age16
ham,Mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... I fucking love you so much I can barely stand it ...,0,124,22,0,False,False,mmmmmmm *snuggles into you* ...*deep contented sigh* ... *whispers* ... i fucking love you so much i can barely stand it ...
ham,The battery is for mr adewale my uncle. Aka Egbon,0,49,10,0,False,False,the battery is for mr adewale my uncle. aka egbon
ham,Yeah that's the impression I got,0,32,6,0,False,False,yeah that's the impression i got
ham,My birthday is on feb  &lt;#&gt;  da. .,0,39,8,0,False,False,my birthday is on feb &lt;#&gt; da. .
ham,How come she can get it? Should b quite diff to guess rite...,0,61,13,0,False,False,how come she can get it? should b quite diff to guess rite...
ham,"It's ok, at least armand's still around",0,39,7,0,False,False,"it's ok, at least armand's still around"
ham," says that he's quitting at least5times a day so i wudn't take much notice of that. Nah, she didn't mind. Are you gonna see him again? Do you want to come to taunton tonight? U can tell me all about !",0,200,41,1,False,False,"says that he's quitting at least5times a day so i wudn't take much notice of that. nah, she didn't mind. are you gonna see him again? do you want to come to taunton tonight? u can tell me all about !"
spam,"If you don't, your prize will go to another customer. T&C at www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back if busy",1,144,27,10,False,False,"if you don't, your prize will go to another customer. t&c at www.t-c.biz 18+ 150p/min polo ltd suite 373 london w1j 6hl please call back if busy"
ham,Saw Guys and Dolls last night with Patrick Swayze it was great,0,62,12,0,False,False,saw guys and dolls last night with patrick swayze it was great
ham,Dear :-/ why you mood off. I cant drive so i brother to drive,0,61,14,0,False,False,dear :-/ why you mood off. i cant drive so i brother to drive
ham,I HAVE A DATE ON SUNDAY WITH WILL!!,0,35,8,0,False,False,i have a date on sunday with will!!
ham,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea",0,160,34,0,False,False,"good afternoon, my love! how goes that day ? i hope maybe you got some leads on a job. i think of you, boytoy and send you a passionate kiss from across the sea"
ham,"So anyways, you can just go to your gym or whatever, my love *smiles* I hope your ok and having a good day babe ... I miss you so much already",0,142,31,0,False,False,"so anyways, you can just go to your gym or whatever, my love *smiles* i hope your ok and having a good day babe ... i miss you so much already"
spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",1,140,29,12,False,True,"hey boys. want hot xxx pics sent direct 2 ur phone? txt porn to 69855, 24hrs free and then just 50p per day. to stop text stopbcm sf wc1n3xx"
ham,Rats. Hey did u ever vote for the next themes?,0,46,10,0,False,False,rats. hey did u ever vote for the next themes?
ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG"".",0,109,16,0,False,False,"helloooo... wake up..! ""sweet"" ""morning"" ""welcomes"" ""you"" ""enjoy"" ""this day"" ""with full of joy"".. ""gud mrng""."
ham,I see the letter B on my car,0,28,8,0,False,False,i see the letter b on my car
ham,Then why no one talking to me,0,29,7,0,False,False,then why no one talking to me
ham,Ok. Very good. Its all about making that money.,0,47,9,0,False,False,ok. very good. its all about making that money.
ham,"The world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run.",0,226,42,0,False,False,"the world is running and i am still.maybe all are feeling the same,so be it.or i have to admit,i am mad.then where is the correction?or let me call this is life.and keep running with the world,may be u r also running.lets run."
ham,When did i use soc... I use it only at home... Ü dunno how 2 type it in word ar...,0,82,20,1,False,False,when did i use soc... i use it only at home... ü dunno how 2 type it in word ar...
ham,Ah poop. Looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem,0,92,21,0,False,False,ah poop. looks like ill prob have to send in my laptop to get fixed cuz it has a gpu problem
ham,You also didnt get na hi hi hi hi hi,0,36,10,0,False,False,you also didnt get na hi hi hi hi hi
ham,Nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-),0,87,21,1,False,False,nope but i'll b going 2 sch on fri quite early lor cos mys sis got paper in da morn :-)
ham,"idc get over here, you are not weaseling your way out of this shit twice in a row",0,81,18,0,False,False,"idc get over here, you are not weaseling your way out of this shit twice in a row"
ham,"(No promises on when though, haven't even gotten dinner yet)",0,60,10,0,False,False,"(no promises on when though, haven't even gotten dinner yet)"
ham,Are you this much buzy,0,22,5,0,False,False,are you this much buzy
ham,2 laptop... I noe infra but too slow lar... I wan fast one,0,58,13,1,False,False,2 laptop... i noe infra but too slow lar... i wan fast one
ham,Shall i get my pouch?,0,21,5,0,False,False,shall i get my pouch?
ham,Cause I'm not freaky lol,0,24,5,0,False,False,cause i'm not freaky lol
ham,So what did the bank say about the money?,0,41,9,0,False,False,so what did the bank say about the money?
ham,Yeah. I got a list with only u and Joanna if I'm feeling really anti social,0,75,16,0,False,False,yeah. i got a list with only u and joanna if i'm feeling really anti social
ham,Tension ah?what machi?any problem?,0,34,4,0,False,False,tension ah?what machi?any problem?
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline,1,160,25,16,False,True,free msg:we billed your mobile number by mistake from shortcode 83332.please call 08081263000 to have charges refunded.this call will be free from a bt landline
ham,Havent shopping now lor i juz arrive only,0,41,8,0,False,False,havent shopping now lor i juz arrive only
ham,Is ur lecture over?,0,19,4,0,False,False,is ur lecture over?
ham,Mm have some kanji dont eat anything heavy ok,0,45,9,0,False,False,mm have some kanji dont eat anything heavy ok
spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!,1,156,29,7,False,True,freemsg: fancy a flirt? reply date now & join the uks fastest growing mobile dating service. msgs rcvd just 25p to optout txt stop to 83021. reply date now!
ham,I will once i get home,0,22,6,0,False,False,i will once i get home
ham,I ask if u meeting da ge tmr nite...,0,36,9,0,False,False,i ask if u meeting da ge tmr nite...
ham,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?",0,82,19,2,False,False,"daddy, shu shu is looking 4 u... u wan me 2 tell him u're not in singapore or wat?"
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop",1,161,29,3,False,False,"sunshine hols. to claim ur med holiday send a stamped self address envelope to drinks on us uk, po box 113, bray, wicklow, eire. quiz starts saturday! unsub stop"
ham,"We're all getting worried over here, derek and taylor have already assumed the worst",0,84,14,0,False,False,"we're all getting worried over here, derek and taylor have already assumed the worst"
ham,"Sorry, went to bed early, nightnight",0,36,6,0,False,False,"sorry, went to bed early, nightnight"
ham,"And that is the problem. You walk around in ""julianaland"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.",0,379,76,0,False,False,"and that is the problem. you walk around in ""julianaland"" oblivious to what is going on around you. i say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. it's not that you don't know why i'm upset--it's that you don't listen when i tell you what is going to upset me. then you want to be surprised when i'm mad."
ham,"I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop",0,329,61,0,False,False,"i know you are thinkin malaria. but relax, children cant handle malaria. she would have been worse and its gastroenteritis. if she takes enough to replace her loss her temp will reduce. and if you give her malaria meds now she will just vomit. its a self limiting illness she has which means in a few days it will completely stop"
ham,Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.,0,79,19,0,False,False,dunno lei ü all decide lor. how abt leona? oops i tot ben is going n i msg him.
ham,Dai i downloaded but there is only exe file which i can only run that exe after installing.,0,91,18,0,False,False,dai i downloaded but there is only exe file which i can only run that exe after installing.
spam,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712379 between 10am-7pm Cost 10p,1,154,26,24,True,True,you have won a guaranteed £1000 cash or a £2000 prize. to claim yr prize call our customer service representative on 08714712379 between 10am-7pm cost 10p
ham,At home also.,0,13,3,0,False,False,at home also.
ham,"No, I decided that only people who care about stuff vote and caring about stuff is for losers",0,93,18,0,False,False,"no, i decided that only people who care about stuff vote and caring about stuff is for losers"
ham,Yep get with the program. You're slacking.,0,42,7,0,False,False,yep get with the program. you're slacking.
ham,Yeah so basically any time next week you can get away from your mom &amp; get up before 3,0,89,19,1,False,False,yeah so basically any time next week you can get away from your mom &amp; get up before 3
ham,Aight ill get on fb in a couple minutes,0,39,9,0,False,False,aight ill get on fb in a couple minutes
ham,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?,0,69,17,11,False,False,my tuition is at 330. hm we go for the 1120 to 1205 one? do you mind?
ham,Thats cool. i am a gentleman and will treat you with dignity and respect.,0,73,14,0,False,False,thats cool. i am a gentleman and will treat you with dignity and respect.
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0,158,28,0,False,False,"hi, mobile no. &lt;#&gt; has added you in their contact list on www.fullonsms.com it s a great place to send free sms to people for more visit fullonsms.com"
ham,Shopping lor. Them raining mah hard 2 leave orchard.,0,52,9,1,False,False,shopping lor. them raining mah hard 2 leave orchard.
ham,"Wait, do you know if wesleys in town? I bet she does hella drugs!",0,65,14,0,False,False,"wait, do you know if wesleys in town? i bet she does hella drugs!"
ham,Thank you baby! I cant wait to taste the real thing...,0,54,11,0,False,False,thank you baby! i cant wait to taste the real thing...
ham,Ok but tell me half an hr b4 u come i need 2 prepare.,0,53,14,2,False,False,ok but tell me half an hr b4 u come i need 2 prepare.
ham,Sary just need Tim in the bollox &it hurt him a lot so he tol me!,0,65,16,0,False,False,sary just need tim in the bollox &it hurt him a lot so he tol me!
ham,Just forced myself to eat a slice. I'm really not hungry tho. This sucks. Mark is getting worried. He knows I'm sick when I turn down pizza. Lol,0,144,28,0,False,False,just forced myself to eat a slice. i'm really not hungry tho. this sucks. mark is getting worried. he knows i'm sick when i turn down pizza. lol
ham,"Ta-Daaaaa! I am home babe, are you still up ?",0,45,10,0,False,False,"ta-daaaaa! i am home babe, are you still up ?"
ham,Oh ho. Is this the first time u use these type of words,0,55,13,0,False,False,oh ho. is this the first time u use these type of words
ham,Okie,0,4,1,0,False,False,okie
ham,Do have a nice day today. I love you so dearly.,0,47,11,0,False,False,do have a nice day today. i love you so dearly.
ham,ARE YOU IN TOWN? THIS IS V. IMPORTANT,0,37,8,0,False,False,are you in town? this is v. important
ham,Ok..,0,4,1,0,False,False,ok..
ham,I wanted to ask ü to wait 4 me to finish lect. Cos my lect finishes in an hour anyway.,0,86,20,1,False,False,i wanted to ask ü to wait 4 me to finish lect. cos my lect finishes in an hour anyway.
ham,Today am going to college so am not able to atten the class.,0,60,13,0,False,False,today am going to college so am not able to atten the class.
ham,"Hurry up, I've been weed-deficient for like three days",0,54,9,0,False,False,"hurry up, i've been weed-deficient for like three days"
ham,Give me a sec to think think about it,0,37,9,0,False,False,give me a sec to think think about it
ham,I tagged MY friends that you seemed to count as YOUR friends.,0,61,12,0,False,False,i tagged my friends that you seemed to count as your friends.
ham,Whens your radio show?,0,22,4,0,False,False,whens your radio show?
ham,Congrats kano..whr s the treat maga?,0,36,6,0,False,False,congrats kano..whr s the treat maga?
ham,What u talking bout early morning? It's almost noon where your at!,0,66,12,0,False,False,what u talking bout early morning? it's almost noon where your at!
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e",0,141,30,0,False,False,"friendship is not a game to play, it is not a word to say, it doesn\'t start on march and ends on may, it is tomorrow, yesterday, today and e"
ham,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,0,174,35,0,False,False,da my birthdate in certificate is in april but real date is today. but dont publish it. i shall give you a special treat if you keep the secret. any way thanks for the wishes
ham,Where r e meeting tmr?,0,22,5,0,False,False,where r e meeting tmr?
ham,Sindu got job in birla soft ..,0,30,7,0,False,False,sindu got job in birla soft ..
ham,Dude sux for snake. He got old and raiden got buff,0,50,11,0,False,False,dude sux for snake. he got old and raiden got buff
ham,Yeah I don't see why not,0,24,6,0,False,False,yeah i don't see why not
ham,Hi this is yijue... It's regarding the 3230 textbook it's intro to algorithms second edition... I'm selling it for $50...,0,121,20,6,True,False,hi this is yijue... it's regarding the 3230 textbook it's intro to algorithms second edition... i'm selling it for $50...
spam,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 ,1,131,19,19,True,True,83039 62735=£450 uk break accommodationvouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541
ham,I like dis sweater fr mango but no more my size already so irritating.,0,70,14,0,False,False,i like dis sweater fr mango but no more my size already so irritating.
ham,I sent you  &lt;#&gt;  bucks,0,28,5,0,False,False,i sent you &lt;#&gt; bucks
spam,"URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM",1,158,26,30,True,True,"urgent! your mobile no 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach you! call 09066362231 asap! box97n7qp, 150ppm"
ham,Left dessert. U wan me 2 go suntec look 4 u?,0,44,11,2,False,False,left dessert. u wan me 2 go suntec look 4 u?
ham,You should change your fb to jaykwon thuglyfe falconerf,0,55,9,0,False,False,you should change your fb to jaykwon thuglyfe falconerf
ham,Hope this text meets you smiling. If not then let this text give you a reason to smile. Have a beautiful day.,0,109,22,0,False,False,hope this text meets you smiling. if not then let this text give you a reason to smile. have a beautiful day.
ham,Then wat r u doing now? Busy wif work?,0,38,9,0,False,False,then wat r u doing now? busy wif work?
ham,I wont touch you with out your permission.,0,42,8,0,False,False,i wont touch you with out your permission.
ham,Hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love Pete xx,0,84,21,1,False,False,hey darlin.. i can pick u up at college if u tell me wen & where 2 mt.. love pete xx
ham,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight",0,183,35,0,False,False,"the guy (kadeem) hasn't been selling since the break, i know one other guy but he's paranoid as fuck and doesn't like selling without me there and i can't be up there til late tonight"
spam,"For ur chance to win a £250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk",1,122,19,23,True,True,"for ur chance to win a £250 cash every wk txt: action to 80608. t's&c's www.movietrivia.tv custcare 08712405022, 1x150p/wk"
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705,1,156,29,20,False,True,do you want a new nokia 3510i colour phone delivered tomorrow? with 200 free minutes to any mobile + 100 free text + free camcorder reply or call 8000930705
ham,Great. P diddy is my neighbor and comes for toothpaste every morning,0,68,12,0,False,False,great. p diddy is my neighbor and comes for toothpaste every morning
spam,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p ",1,139,25,18,False,True,"someone u know has asked our dating service 2 contact you! cant guess who? call 09058097189 now all will be revealed. pobox 6, ls15hb 150p"
ham,I'm in town now so i'll jus take mrt down later.,0,48,11,0,False,False,i'm in town now so i'll jus take mrt down later.
spam,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",1,157,26,18,True,True,"congratulations! thanks to a good friend u have won the £2,000 xmas prize. 2 claim is easy, just call 08718726971 now! only 10p per minute. bt-national-rate."
ham,Mm that time you dont like fun,0,30,7,0,False,False,mm that time you dont like fun
ham, gonna let me know cos comes bak from holiday that day.  is coming. Don't4get2text me  number. ,0,95,16,2,False,False,gonna let me know cos comes bak from holiday that day. is coming. don't4get2text me number.
ham,"Had the money issue weigh me down but thanks to you, I can breathe easier now. I.ll make sure you dont regret it. Thanks.",0,121,24,0,False,False,"had the money issue weigh me down but thanks to you, i can breathe easier now. i.ll make sure you dont regret it. thanks."
ham,Ok. She'll be ok. I guess,0,25,6,0,False,False,ok. she'll be ok. i guess
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,0,74,16,0,False,False,she's fine. good to hear from you. how are you my dear? happy new year oh.
ham,And is there a way you can send shade's stuff to her. And she has been wonderful too.,0,85,18,0,False,False,and is there a way you can send shade's stuff to her. and she has been wonderful too.
ham,"It wont b until 2.15 as trying 2 sort house out, is that ok?",0,60,14,4,False,False,"it wont b until 2.15 as trying 2 sort house out, is that ok?"
ham,Apo all other are mokka players only,0,36,7,0,False,False,apo all other are mokka players only
ham,"Dear Hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at  &lt;EMAIL&gt; ,kerala",0,108,18,0,False,False,"dear hero,i am leaving to qatar tonite for an apt opportunity.pls do keep in touch at &lt;email&gt; ,kerala"
ham,Well done and ! luv ya all ,0,27,7,0,False,False,well done and ! luv ya all
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub,1,149,23,25,True,True,ur awarded a city break and could win a £200 summer shopping spree every wk. txt store to 88039 . skilgme. tscs087147403231winawk!age16 £1.50perwksub
ham,Check audrey's status right now,0,31,5,0,False,False,check audrey's status right now
spam,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. If your number matches please call 09063442151 to claim your £350 award,1,172,28,21,True,True,todays vodafone numbers ending with 0089(my last four digits) are selected to received a £350 award. if your number matches please call 09063442151 to claim your £350 award
spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,1,146,19,25,True,True,ur awarded a city break and could win a £200 summer shopping spree every wk. txt store to 88039.skilgme.tscs087147403231winawk!age16+£1.50perwksub
ham,Hi mate its RV did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!RVx,0,129,29,2,False,False,hi mate its rv did u hav a nice hol just a message 3 say hello coz havent sent u 1 in ages started driving so stay off roads!rvx
ham,"not that I know of, most people up here are still out of town",0,61,14,0,False,False,"not that i know of, most people up here are still out of town"
ham,"Sounds gd... Haha... Can... Wah, u yan jiu so fast liao...",0,58,11,0,False,False,"sounds gd... haha... can... wah, u yan jiu so fast liao..."
ham,Leave it wif me lar... Ü wan to carry meh so heavy... Is da num 98321561 familiar to ü?,0,87,19,8,False,True,leave it wif me lar... ü wan to carry meh so heavy... is da num 98321561 familiar to ü?
ham,"Yeah, probably earlier than that",0,32,5,0,False,False,"yeah, probably earlier than that"
